occurrenceID	materialEntityID	organismID	siteID	eventID	parentEventID	eventDate	eventTime	eventRemarks	samplingProtocol	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	verbatimLatitude	verbatimLongitude	verbatimDepth	locality	higherGeographyID	scientificName	scientificNameID	scientificNameAuthorship	kingdom	phylum	class	order	family	genus	specificEpithet	identificationQualifier	verbatimIdentification	identifiedBy	identifiedByID	sex	preparations	recordedBy	recordedByID	sizeAmbitus	height	d13C	d15N	d34S	expedition
TANGO_2-DIV_1-S7_O1-1	1	S7_O1	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	47.89	26.9	-12.444748017727632	9.26308054860745	16.152158753512683	TANGO_2
TANGO_2-DIV_1-S7_O2-2	2	S7_O2	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	46.35	30.41	-10.894459582409059	9.615883781335759	16.41313359644718	TANGO_2
TANGO_2-DIV_1-S7_O3-3	3	S7_O3	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	46.01	25.08	-12.160512230181537	9.578978920455778	16.630454005343726	TANGO_2
TANGO_2-DIV_1-S7_O4-4	4	S7_O4	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	41.76	27.4	-12.429163174724385	9.938044378273204	16.58113964600425	TANGO_2
TANGO_2-DIV_1-S7_O5-5	5	S7_O5	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	50.95	29.66	-11.556228848525402	10.13479496956993	16.908983310316287	TANGO_2
TANGO_2-DIV_1-S7_O6-6	6	S7_O6	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	49	29.03	-11.477975618138025	10.604279334897882	16.436682805089763	TANGO_2
TANGO_2-DIV_1-S7_O7-7	7	S7_O7	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	42.37	24.52	-13.004989562883974	9.356125418706485	16.725039862951743	TANGO_2
TANGO_2-DIV_1-S7_O8-8	8	S7_O8	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	42.18	29.21	-12.919725664471382	9.462077315942613	16.72797028814175	TANGO_2
TANGO_2-DIV_1-S7_O9-9	9	S7_O9	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	43.62	29.42	-12.978583945350998	9.8465162498242	16.49826747892038	TANGO_2
TANGO_2-DIV_1-S7_O10-10	10	S7_O10	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	45.24	26.64	-12.087849511718417	9.760466669444435	16.603166863387965	TANGO_2
TANGO_2-DIV_1-S7_O11-11	11	S7_O11	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	48.48	26.52	-11.781205567224985	9.304227577376725	16.57587049388522	TANGO_2
TANGO_2-DIV_1-S7_O12-12	12	S7_O12	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	50.55	31.54	-11.951246657002798	9.897343406878683	16.98178616767141	TANGO_2
TANGO_2-DIV_1-S7_O13-13	13	S7_O13	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	53.03	30.77	-12.037700033687514	10.639087942834129	17.11851940932018	TANGO_2
TANGO_2-DIV_1-S7_O14-14	14	S7_O14	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	41.8	27.64	-12.800127081335532	9.752781163732317	16.4860451734716	TANGO_2
TANGO_2-DIV_1-S7_O15-15	15	S7_O15	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	50.51	28.2	-11.774686448648476	9.816201994206672	16.47185531007164	TANGO_2
TANGO_2-DIV_1-S7_O16-16	16	S7_O16	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	45.52	26.87	-12.68530171462527	9.571110184866672	17.165185623628336	TANGO_2
TANGO_2-DIV_1-S7_O17-17	17	S7_O17	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	52.89	33.72	-12.080717968030974	10.624315483117678	16.27865491095237	TANGO_2
TANGO_2-DIV_1-S7_O18-18	18	S7_O18	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	52.74	32.54	-11.736871564176496	9.815533892150723	17.030136661292158	TANGO_2
TANGO_2-DIV_1-S7_O19-19	19	S7_O19	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	47.9	32.4	-11.796633781152979	10.147800181076327	16.23820133827439	TANGO_2
TANGO_2-DIV_1-S7_O20-20	20	S7_O20	7	DIV_1	https://www.wikidata.org/wiki/Q137398578	2024-02-11T00:00:00Z	09:55-03:00/10:37-03:00	Sea urchins, photography	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	17	17	-64.3206	-62.9236	25	-64.3206	-62.9236	17	Melchior Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Martin Dogniez | Lea Katz | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0003-3696-4445	48.36	29.75	-10.911541199233001	9.939491780148167	16.819975958452737	TANGO_2
TANGO_2-RD_7-S8_O1-1606	1606	S8_O1	8	RD_7	https://www.wikidata.org/wiki/Q137398578	2024-02-18T00:00:00Z	08:20-03:00/08:40-03:00		Rauschert Dredge | https://doi.org/10.5281/zenodo.11653690 | A “Rauschert” dredge (RD) was used at each working area to sample the general macro-benthic communities. This small dredge designed by Biologist Martin Rauschert (AWI) several decades ago is an excellent tool (widely used in the scientific benthic research community) to capture a large diversity of specimen of all taxa and keep them in a good shape for further identification and processing. The dredge consists of a 50x50x20 cm double sided sledge-like metal frame that slides on the sea floor (on either side). Organisms are lifted from the sediment surface by a chain that scrapes the seabed under the dredge’s frame. At the bottom of the dredge a large 50x70x20 cm bag of 500µ mesh is attached to collect all the floating organisms lifted by the chain. This collecting bag is protected by a coarse nylon 1 cm mesh size bag to support the weight of the sample collected. Both bags are protected on top and at the bottom by a rubber carpet that covers the whole surface of the collecting bag. The RD is usually deployed from a zodiac but can also be deployed from the deck of Australis. The RD is being held and hauled by a rope of at least 1.5 times the length of the depth of deployment. A distance of 100 meter is travelled to the end point of deployment at very low speed that allows the dredge to sweep the sea floor without floating above the ground. At the end point the rope is pulled by hand until the RD reaches the water surface. The whole device containing the samples in its bags is placed in a bucket for further processing on the ship’s deck. A total of 15 RD was deployed during the TANGO2 expedition at each station’s point of interest (deeper “pools”, canyons, channel slope, plateau).	7	7	-65.1037	-64.0848	25	-65.1037	-64.0848	7	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Henri Robert		60.36	32.13	-8.669219908573965	10.013072792457223	14.689467880952554	TANGO_2
TANGO_2-DIV_15-S8_O1-1606	1606	S8_O1	8	DIV_15	https://www.wikidata.org/wiki/Q137398578	2024-02-18T00:00:00Z	09:13-03:00/10:00-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	7	7	-65.1037	-64.0848	25	-65.1037	-64.0848	7	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lea Katz | Lucas Terrana | Alice Reade	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0001-5767-3220	60.36	32.13	-8.669219908573965	10.013072792457223	14.689467880952554	TANGO_2
TANGO_2-DIV_15-S8_O2-1607	1607	S8_O2	8	DIV_15	https://www.wikidata.org/wiki/Q137398578	2024-02-18T00:00:00Z	09:13-03:00/10:00-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	7	7	-65.1037	-64.0848	25	-65.1037	-64.0848	7	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lea Katz | Lucas Terrana | Alice Reade	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0001-5767-3220	62.69	40.25	-8.748259400977808	9.255650747390956	16.111242663542686	TANGO_2
TANGO_2-DIV_15-S8_O3-1608	1608	S8_O3	8	DIV_15	https://www.wikidata.org/wiki/Q137398578	2024-02-18T00:00:00Z	09:13-03:00/10:00-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	7	7	-65.1037	-64.0848	25	-65.1037	-64.0848	7	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lea Katz | Lucas Terrana | Alice Reade	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0001-5767-3220	50.21	31.26	-14.954695745956116	8.914445182280971	16.83560903400305	TANGO_2
TANGO_2-DIV_15-S8_O4-1609	1609	S8_O4	8	DIV_15	https://www.wikidata.org/wiki/Q137398578	2024-02-18T00:00:00Z	09:13-03:00/10:00-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	7	7	-65.1037	-64.0848	25	-65.1037	-64.0848	7	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lea Katz | Lucas Terrana | Alice Reade	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0001-5767-3220	68.7	39.37	-8.715862641863833	9.906194023525037	14.204373905074474	TANGO_2
