materialEntityID	organismID	siteID	eventID	parentEventID	eventDate	eventTime	eventRemarks	samplingProtocol	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	verbatimLatitude	verbatimLongitude	verbatimDepth	locality	higherGeographyID	scientificName	scientificNameID	scientificNameAuthorship	kingdom	phylum	class	order	family	genus	specificEpithet	identificationQualifier	verbatimIdentification	identifiedBy	identifiedByID	individualCount	organismQuantity	organismQuantityType	sex	preparations	recordedBy	recordedByID	expedition	occurrenceID	measurementType	measurementValue
2222	S5_O21	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	female	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O21-2222	d15N	8.522952956675452
2222	S5_O21	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	female	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O21-2222	d34S	14.888569707982679
2222	S5_O21	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	female		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O21-2222	sizeAmbitus	23
2222	S5_O21	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	female		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O21-2222	height	13
2222	S5_O21	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	female		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O21-2222	d13C	-14.312944055090504
2222	S5_O21	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	female		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O21-2222	d15N	8.522952956675452
2222	S5_O21	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	female		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O21-2222	d34S	14.888569707982679
2223	S5_O22	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	male	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O22-2223	sizeAmbitus	24
2223	S5_O22	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	male	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O22-2223	height	15
2223	S5_O22	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	male	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O22-2223	d13C	-14.063834539864848
2223	S5_O22	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	male	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O22-2223	d15N	8.932488702991986
2223	S5_O22	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	male	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O22-2223	d34S	14.779714015213955
2223	S5_O22	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	male		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O22-2223	sizeAmbitus	24
2223	S5_O22	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	male		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O22-2223	height	15
2223	S5_O22	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	male		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O22-2223	d13C	-14.063834539864848
2223	S5_O22	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	male		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O22-2223	d15N	8.932488702991986
2223	S5_O22	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	male		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O22-2223	d34S	14.779714015213955
2224	S5_O23	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	female	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O23-2224	sizeAmbitus	25
2224	S5_O23	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	female	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O23-2224	height	15
2224	S5_O23	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	female	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O23-2224	d13C	-13.096783020918085
2224	S5_O23	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	female	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O23-2224	d15N	9.411335856884666
2224	S5_O23	5	SCUBA_19	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	11:49:00Z/12:30:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau	https://orcid.org/0000-0002-0981-7442	1	1	individual	female	Pure EtOH	Camille Moreau | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9708-1761	TANGO_1	TANGO_1-SCUBA_19-S5_O23-2224	d34S	15.348412398555478
2224	S5_O23	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	female		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O23-2224	sizeAmbitus	25
2224	S5_O23	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	female		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O23-2224	height	15
2224	S5_O23	5	SCUBA_22	https://www.wikidata.org/entity/Q119843670	2023-03-04T00:00:00Z	14:19:00Z/14:38:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	22	22	-67.5499	-67.2475	-67.5499	-67.24753333333334	22	Blaiklock Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=107831	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X			individual	female		Francesca Pasotti	https://orcid.org/0000-0002-8971-8195	TANGO_1	TANGO_1-SCUBA_22-S5_O23-2224	d13C	-13.096783020918085
